time,total_gpu_num,idle_gpu_num,pending_gpu_num,running_gpujob_num,pending_gpujob_num,pending_job_num_less_8,total_node_num,consolidate_node_num,shared_node_num,gpu_utilization
0.0,512,511,0,1,0,0,64,1,0,0.002
240.0,512,499,0,13,0,0,64,0,2,0.025
480.0,512,458,0,44,0,0,64,0,7,0.105
720.0,512,446,0,56,0,0,64,0,9,0.129
960.0,512,436,0,66,0,0,64,0,10,0.148
1200.0,512,417,0,85,0,0,64,0,12,0.186
1440.0,512,391,0,111,0,0,64,1,15,0.236
1680.0,512,412,0,90,0,0,64,2,14,0.195
1920.0,512,419,0,83,0,0,64,0,14,0.182
2160.0,512,423,0,79,0,0,64,2,12,0.174
2400.0,512,425,0,77,0,0,64,0,12,0.17
2640.0,512,426,0,76,0,0,64,0,12,0.168
2880.0,512,426,0,76,0,0,64,0,12,0.168
3120.0,512,418,0,77,0,0,64,1,12,0.184
3360.0,512,418,0,77,0,0,64,1,12,0.184
3600.0,512,418,0,77,0,0,64,1,12,0.184
3840.0,512,418,0,77,0,0,64,1,12,0.184
4080.0,512,426,0,76,0,0,64,0,12,0.168
4320.0,512,426,0,76,0,0,64,0,12,0.168
4560.0,512,426,0,76,0,0,64,0,12,0.168
4800.0,512,426,0,76,0,0,64,0,12,0.168
5040.0,512,426,0,76,0,0,64,0,12,0.168
5280.0,512,426,0,76,0,0,64,0,12,0.168
5520.0,512,426,0,76,0,0,64,0,12,0.168
5760.0,512,426,0,76,0,0,64,0,12,0.168
6000.0,512,426,0,76,0,0,64,0,12,0.168
6240.0,512,418,0,77,0,0,64,1,12,0.184
6480.0,512,418,0,77,0,0,64,1,12,0.184
6720.0,512,418,0,77,0,0,64,1,12,0.184
6960.0,512,418,0,77,0,0,64,1,12,0.184
7200.0,512,418,0,77,0,0,64,1,12,0.184
7440.0,512,418,0,77,0,0,64,1,12,0.184
7680.0,512,418,0,77,0,0,64,1,12,0.184
7920.0,512,418,0,77,0,0,64,1,12,0.184
8160.0,512,418,0,77,0,0,64,1,12,0.184
8400.0,512,418,0,77,0,0,64,1,12,0.184
8640.0,512,418,0,77,0,0,64,1,12,0.184
8880.0,512,418,0,77,0,0,64,1,12,0.184
9120.0,512,418,0,77,0,0,64,1,12,0.184
9360.0,512,418,0,77,0,0,64,1,12,0.184
9600.0,512,418,0,77,0,0,64,1,12,0.184
9840.0,512,418,0,77,0,0,64,1,12,0.184
10080.0,512,418,0,77,0,0,64,1,12,0.184
10320.0,512,418,0,77,0,0,64,1,12,0.184
10560.0,512,418,0,77,0,0,64,1,12,0.184
10800.0,512,418,0,77,0,0,64,1,12,0.184
11040.0,512,418,0,77,0,0,64,1,12,0.184
11280.0,512,418,0,77,0,0,64,1,12,0.184
11520.0,512,418,0,77,0,0,64,1,12,0.184
11760.0,512,418,0,77,0,0,64,1,12,0.184
12000.0,512,418,0,77,0,0,64,1,12,0.184
12240.0,512,418,0,77,0,0,64,1,12,0.184
12480.0,512,426,0,76,0,0,64,0,12,0.168
12720.0,512,426,0,76,0,0,64,0,12,0.168
12960.0,512,427,0,75,0,0,64,0,12,0.166
13200.0,512,447,0,55,0,0,64,1,11,0.127
13440.0,512,492,0,10,0,0,64,0,3,0.039
13680.0,512,492,0,10,0,0,64,0,3,0.039
13920.0,512,492,0,10,0,0,64,0,3,0.039
14160.0,512,492,0,10,0,0,64,0,3,0.039
14400.0,512,492,0,10,0,0,64,0,3,0.039
14640.0,512,492,0,10,0,0,64,0,3,0.039
14880.0,512,492,0,10,0,0,64,0,3,0.039
15120.0,512,484,0,11,0,0,64,1,3,0.055
15360.0,512,484,0,11,0,0,64,1,3,0.055
15600.0,512,484,0,11,0,0,64,1,3,0.055
15840.0,512,482,0,13,0,0,64,1,3,0.059
16080.0,512,483,0,12,0,0,64,1,3,0.057
16320.0,512,484,0,11,0,0,64,1,3,0.055
16560.0,512,484,0,11,0,0,64,1,3,0.055
16800.0,512,484,0,11,0,0,64,1,3,0.055
17040.0,512,484,0,11,0,0,64,1,3,0.055
17280.0,512,484,0,11,0,0,64,1,3,0.055
17520.0,512,484,0,11,0,0,64,1,3,0.055
17760.0,512,484,0,11,0,0,64,1,3,0.055
18000.0,512,484,0,11,0,0,64,1,3,0.055
18240.0,512,483,0,12,0,0,64,1,3,0.057
18480.0,512,483,0,12,0,0,64,1,3,0.057
18720.0,512,483,0,12,0,0,64,1,3,0.057
18960.0,512,483,0,12,0,0,64,1,3,0.057
19200.0,512,484,0,11,0,0,64,1,3,0.055
19440.0,512,484,0,11,0,0,64,1,3,0.055
19680.0,512,484,0,11,0,0,64,1,3,0.055
19920.0,512,483,0,12,0,0,64,1,3,0.057
20160.0,512,483,0,12,0,0,64,1,3,0.057
20400.0,512,483,0,12,0,0,64,1,3,0.057
20640.0,512,483,0,12,0,0,64,1,3,0.057
20880.0,512,483,0,12,0,0,64,1,3,0.057
21120.0,512,483,0,12,0,0,64,1,3,0.057
21360.0,512,483,0,12,0,0,64,1,3,0.057
21600.0,512,483,0,12,0,0,64,1,3,0.057
21840.0,512,483,0,12,0,0,64,1,3,0.057
22080.0,512,483,0,12,0,0,64,1,3,0.057
22320.0,512,483,0,12,0,0,64,1,3,0.057
22560.0,512,483,0,12,0,0,64,1,3,0.057
22800.0,512,482,0,13,0,0,64,1,3,0.059
23040.0,512,482,0,13,0,0,64,1,3,0.059
23280.0,512,482,0,13,0,0,64,1,3,0.059
23520.0,512,482,0,13,0,0,64,1,3,0.059
23760.0,512,482,0,13,0,0,64,1,3,0.059
24000.0,512,482,0,13,0,0,64,1,3,0.059
24240.0,512,482,0,13,0,0,64,1,3,0.059
24480.0,512,482,0,13,0,0,64,1,3,0.059
24720.0,512,482,0,13,0,0,64,1,3,0.059
24960.0,512,482,0,13,0,0,64,1,3,0.059
25200.0,512,482,0,13,0,0,64,1,3,0.059
25440.0,512,482,0,13,0,0,64,1,3,0.059
25680.0,512,482,0,13,0,0,64,1,3,0.059
25920.0,512,482,0,13,0,0,64,1,3,0.059
26160.0,512,482,0,13,0,0,64,1,3,0.059
26400.0,512,482,0,13,0,0,64,1,3,0.059
26640.0,512,482,0,13,0,0,64,1,3,0.059
26880.0,512,486,0,11,0,0,64,1,3,0.051
27120.0,512,488,0,10,0,0,64,1,3,0.047
27360.0,512,490,0,9,0,0,64,1,3,0.043
27600.0,512,490,0,9,0,0,64,1,3,0.043
27840.0,512,490,0,9,0,0,64,1,3,0.043
28080.0,512,490,0,9,0,0,64,1,3,0.043
28320.0,512,490,0,9,0,0,64,1,3,0.043
28560.0,512,490,0,9,0,0,64,1,3,0.043
28800.0,512,490,0,9,0,0,64,1,3,0.043
29040.0,512,490,0,9,0,0,64,1,3,0.043
29280.0,512,490,0,9,0,0,64,1,3,0.043
29520.0,512,490,0,9,0,0,64,1,3,0.043
29760.0,512,490,0,9,0,0,64,1,3,0.043
30000.0,512,490,0,9,0,0,64,1,3,0.043
30240.0,512,490,0,9,0,0,64,1,3,0.043
30480.0,512,490,0,9,0,0,64,1,3,0.043
30720.0,512,490,0,9,0,0,64,1,3,0.043
30960.0,512,490,0,9,0,0,64,1,3,0.043
31200.0,512,482,0,17,0,0,64,1,3,0.059
31440.0,512,480,0,19,0,0,64,1,3,0.062
31680.0,512,480,0,19,0,0,64,1,3,0.062
31920.0,512,480,0,19,0,0,64,1,3,0.062
32160.0,512,480,0,19,0,0,64,1,3,0.062
32400.0,512,480,0,19,0,0,64,1,3,0.062
32640.0,512,480,0,19,0,0,64,1,3,0.062
32880.0,512,480,0,19,0,0,64,1,3,0.062
33120.0,512,480,0,19,0,0,64,1,3,0.062
33360.0,512,480,0,19,0,0,64,1,3,0.062
33600.0,512,480,0,19,0,0,64,1,3,0.062
33840.0,512,480,0,19,0,0,64,1,3,0.062
34080.0,512,480,0,19,0,0,64,1,3,0.062
34320.0,512,480,0,19,0,0,64,1,3,0.062
34560.0,512,480,0,19,0,0,64,1,3,0.062
34800.0,512,480,0,19,0,0,64,1,3,0.062
35040.0,512,480,0,19,0,0,64,1,3,0.062
35280.0,512,480,0,19,0,0,64,1,3,0.062
35520.0,512,480,0,19,0,0,64,1,3,0.062
35760.0,512,480,0,19,0,0,64,1,3,0.062
36000.0,512,480,0,19,0,0,64,1,3,0.062
36240.0,512,480,0,19,0,0,64,1,3,0.062
36480.0,512,480,0,19,0,0,64,1,3,0.062
36720.0,512,480,0,19,0,0,64,1,3,0.062
36960.0,512,480,0,19,0,0,64,1,3,0.062
37200.0,512,480,0,19,0,0,64,1,3,0.062
37440.0,512,480,0,19,0,0,64,1,3,0.062
37680.0,512,480,0,19,0,0,64,1,3,0.062
37920.0,512,480,0,19,0,0,64,1,3,0.062
38160.0,512,480,0,19,0,0,64,1,3,0.062
38400.0,512,478,0,21,0,0,64,1,4,0.066
38640.0,512,478,0,21,0,0,64,1,4,0.066
38880.0,512,480,0,19,0,0,64,1,3,0.062
39120.0,512,480,0,19,0,0,64,1,3,0.062
39360.0,512,480,0,19,0,0,64,1,3,0.062
39600.0,512,480,0,19,0,0,64,1,3,0.062
39840.0,512,480,0,19,0,0,64,1,3,0.062
40080.0,512,480,0,19,0,0,64,1,3,0.062
40320.0,512,480,0,19,0,0,64,1,3,0.062
40560.0,512,480,0,19,0,0,64,1,3,0.062
40800.0,512,480,0,19,0,0,64,1,3,0.062
41040.0,512,480,0,19,0,0,64,1,3,0.062
41280.0,512,480,0,19,0,0,64,1,3,0.062
41520.0,512,480,0,19,0,0,64,1,3,0.062
41760.0,512,480,0,19,0,0,64,1,3,0.062
42000.0,512,480,0,19,0,0,64,1,3,0.062
42240.0,512,480,0,19,0,0,64,1,3,0.062
42480.0,512,480,0,19,0,0,64,1,3,0.062
42720.0,512,480,0,19,0,0,64,1,3,0.062
42960.0,512,480,0,19,0,0,64,1,3,0.062
43200.0,512,480,0,19,0,0,64,1,3,0.062
43440.0,512,480,0,19,0,0,64,1,3,0.062
43680.0,512,480,0,19,0,0,64,1,3,0.062
43920.0,512,488,0,18,0,0,64,0,3,0.047
44160.0,512,488,0,18,0,0,64,0,3,0.047
44400.0,512,488,0,18,0,0,64,0,3,0.047
44640.0,512,488,0,18,0,0,64,0,3,0.047
44880.0,512,488,0,18,0,0,64,0,3,0.047
45120.0,512,488,0,18,0,0,64,0,3,0.047
45360.0,512,488,0,18,0,0,64,0,3,0.047
45600.0,512,488,0,18,0,0,64,0,3,0.047
45840.0,512,488,0,18,0,0,64,0,3,0.047
46080.0,512,488,0,18,0,0,64,0,3,0.047
46320.0,512,488,0,18,0,0,64,0,3,0.047
46560.0,512,488,0,18,0,0,64,0,3,0.047
46800.0,512,488,0,18,0,0,64,0,3,0.047
47040.0,512,488,0,18,0,0,64,0,3,0.047
47280.0,512,488,0,18,0,0,64,0,3,0.047
47520.0,512,488,0,18,0,0,64,0,3,0.047
47760.0,512,488,0,18,0,0,64,0,3,0.047
48000.0,512,488,0,18,0,0,64,0,3,0.047
48240.0,512,488,0,18,0,0,64,0,3,0.047
48480.0,512,488,0,18,0,0,64,0,3,0.047
48720.0,512,488,0,18,0,0,64,0,3,0.047
48960.0,512,488,0,18,0,0,64,0,3,0.047
49200.0,512,488,0,18,0,0,64,0,3,0.047
49440.0,512,488,0,18,0,0,64,0,3,0.047
49680.0,512,488,0,18,0,0,64,0,3,0.047
49920.0,512,488,0,18,0,0,64,0,3,0.047
50160.0,512,488,0,18,0,0,64,0,3,0.047
50400.0,512,488,0,18,0,0,64,0,3,0.047
50640.0,512,488,0,18,0,0,64,0,3,0.047
50880.0,512,488,0,18,0,0,64,0,3,0.047
51120.0,512,488,0,18,0,0,64,0,3,0.047
51360.0,512,488,0,18,0,0,64,0,3,0.047
51600.0,512,488,0,18,0,0,64,0,3,0.047
51840.0,512,488,0,18,0,0,64,0,3,0.047
52080.0,512,488,0,18,0,0,64,0,3,0.047
52320.0,512,488,0,18,0,0,64,0,3,0.047
52560.0,512,488,0,18,0,0,64,0,3,0.047
52800.0,512,488,0,18,0,0,64,0,3,0.047
53040.0,512,488,0,18,0,0,64,0,3,0.047
53280.0,512,488,0,18,0,0,64,0,3,0.047
53520.0,512,488,0,18,0,0,64,0,3,0.047
53760.0,512,488,0,18,0,0,64,0,3,0.047
54000.0,512,488,0,18,0,0,64,0,3,0.047
54240.0,512,488,0,18,0,0,64,0,3,0.047
54480.0,512,488,0,18,0,0,64,0,3,0.047
54720.0,512,488,0,18,0,0,64,0,3,0.047
54960.0,512,488,0,18,0,0,64,0,3,0.047
55200.0,512,488,0,18,0,0,64,0,3,0.047
55440.0,512,488,0,18,0,0,64,0,3,0.047
55680.0,512,488,0,18,0,0,64,0,3,0.047
55920.0,512,488,0,18,0,0,64,0,3,0.047
56160.0,512,488,0,18,0,0,64,0,3,0.047
56400.0,512,488,0,18,0,0,64,0,3,0.047
56640.0,512,488,0,18,0,0,64,0,3,0.047
56880.0,512,488,0,18,0,0,64,0,3,0.047
57120.0,512,488,0,18,0,0,64,0,3,0.047
57360.0,512,488,0,18,0,0,64,0,3,0.047
57600.0,512,488,0,18,0,0,64,0,3,0.047
57840.0,512,488,0,18,0,0,64,0,3,0.047
58080.0,512,488,0,18,0,0,64,0,3,0.047
58320.0,512,488,0,18,0,0,64,0,3,0.047
58560.0,512,488,0,18,0,0,64,0,3,0.047
58800.0,512,488,0,18,0,0,64,0,3,0.047
59040.0,512,488,0,18,0,0,64,0,3,0.047
59280.0,512,488,0,18,0,0,64,0,3,0.047
59520.0,512,488,0,18,0,0,64,0,3,0.047
59760.0,512,488,0,18,0,0,64,0,3,0.047
60000.0,512,488,0,18,0,0,64,0,3,0.047
60240.0,512,488,0,18,0,0,64,0,3,0.047
60480.0,512,488,0,18,0,0,64,0,3,0.047
60720.0,512,488,0,18,0,0,64,0,3,0.047
60960.0,512,488,0,18,0,0,64,0,3,0.047
61200.0,512,488,0,18,0,0,64,0,3,0.047
61440.0,512,488,0,18,0,0,64,0,3,0.047
61680.0,512,488,0,18,0,0,64,0,3,0.047
61920.0,512,488,0,18,0,0,64,0,3,0.047
62160.0,512,488,0,18,0,0,64,0,3,0.047
62400.0,512,488,0,18,0,0,64,0,3,0.047
62640.0,512,488,0,18,0,0,64,0,3,0.047
62880.0,512,488,0,18,0,0,64,0,3,0.047
63120.0,512,488,0,18,0,0,64,0,3,0.047
63360.0,512,488,0,18,0,0,64,0,3,0.047
63600.0,512,488,0,18,0,0,64,0,3,0.047
63840.0,512,488,0,18,0,0,64,0,3,0.047
64080.0,512,488,0,18,0,0,64,0,3,0.047
64320.0,512,488,0,18,0,0,64,0,3,0.047
64560.0,512,488,0,18,0,0,64,0,3,0.047
64800.0,512,488,0,18,0,0,64,0,3,0.047
65040.0,512,488,0,18,0,0,64,0,3,0.047
65280.0,512,488,0,18,0,0,64,0,3,0.047
65520.0,512,488,0,18,0,0,64,0,3,0.047
65760.0,512,488,0,18,0,0,64,0,3,0.047
66000.0,512,484,0,19,0,0,64,1,3,0.055
66240.0,512,488,0,18,0,0,64,0,3,0.047
66480.0,512,484,0,19,0,0,64,1,3,0.055
66720.0,512,488,0,18,0,0,64,0,3,0.047
66960.0,512,488,0,18,0,0,64,0,3,0.047
67200.0,512,488,0,18,0,0,64,0,3,0.047
67440.0,512,488,0,18,0,0,64,0,3,0.047
67680.0,512,488,0,18,0,0,64,0,3,0.047
67920.0,512,488,0,18,0,0,64,0,3,0.047
68160.0,512,488,0,18,0,0,64,0,3,0.047
68400.0,512,488,0,18,0,0,64,0,3,0.047
68640.0,512,488,0,18,0,0,64,0,3,0.047
68880.0,512,488,0,18,0,0,64,0,3,0.047
69120.0,512,488,0,18,0,0,64,0,3,0.047
69360.0,512,488,0,18,0,0,64,0,3,0.047
69600.0,512,488,0,18,0,0,64,0,3,0.047
69840.0,512,488,0,18,0,0,64,0,3,0.047
70080.0,512,488,0,18,0,0,64,0,3,0.047
70320.0,512,488,0,18,0,0,64,0,3,0.047
70560.0,512,488,0,18,0,0,64,0,3,0.047
70800.0,512,488,0,18,0,0,64,0,3,0.047
71040.0,512,488,0,18,0,0,64,0,3,0.047
71280.0,512,488,0,18,0,0,64,0,3,0.047
71520.0,512,488,0,18,0,0,64,0,3,0.047
71760.0,512,488,0,18,0,0,64,0,3,0.047
72000.0,512,480,0,20,0,0,64,0,4,0.062
72240.0,512,484,0,19,0,0,64,1,3,0.055
72480.0,512,484,0,19,0,0,64,1,3,0.055
72720.0,512,488,0,18,0,0,64,0,3,0.047
72960.0,512,488,0,18,0,0,64,0,3,0.047
73200.0,512,488,0,18,0,0,64,0,3,0.047
73440.0,512,488,0,18,0,0,64,0,3,0.047
73680.0,512,488,0,18,0,0,64,0,3,0.047
73920.0,512,488,0,18,0,0,64,0,3,0.047
74160.0,512,488,0,18,0,0,64,0,3,0.047
74400.0,512,488,0,18,0,0,64,0,3,0.047
74640.0,512,488,0,18,0,0,64,0,3,0.047
74880.0,512,488,0,18,0,0,64,0,3,0.047
75120.0,512,488,0,18,0,0,64,0,3,0.047
75360.0,512,488,0,18,0,0,64,0,3,0.047
75600.0,512,488,0,18,0,0,64,0,3,0.047
75840.0,512,488,0,18,0,0,64,0,3,0.047
76080.0,512,488,0,18,0,0,64,0,3,0.047
76320.0,512,484,0,19,0,0,64,1,3,0.055
76560.0,512,484,0,19,0,0,64,1,3,0.055
76800.0,512,484,0,19,0,0,64,1,3,0.055
77040.0,512,484,0,19,0,0,64,1,3,0.055
77280.0,512,484,0,19,0,0,64,1,3,0.055
77520.0,512,484,0,19,0,0,64,1,3,0.055
77760.0,512,484,0,19,0,0,64,1,3,0.055
78000.0,512,484,0,19,0,0,64,1,3,0.055
78240.0,512,484,0,19,0,0,64,1,3,0.055
78480.0,512,484,0,19,0,0,64,1,3,0.055
78720.0,512,484,0,19,0,0,64,1,3,0.055
78960.0,512,484,0,19,0,0,64,1,3,0.055
79200.0,512,484,0,19,0,0,64,1,3,0.055
79440.0,512,484,0,19,0,0,64,1,3,0.055
79680.0,512,484,0,19,0,0,64,1,3,0.055
79920.0,512,484,0,19,0,0,64,1,3,0.055
80160.0,512,484,0,19,0,0,64,1,3,0.055
80400.0,512,484,0,19,0,0,64,1,3,0.055
80640.0,512,484,0,19,0,0,64,1,3,0.055
80880.0,512,484,0,19,0,0,64,1,3,0.055
81120.0,512,480,0,20,0,0,64,0,4,0.062
81360.0,512,480,0,20,0,0,64,0,4,0.062
81600.0,512,480,0,20,0,0,64,0,4,0.062
81840.0,512,480,0,20,0,0,64,0,4,0.062
82080.0,512,480,0,20,0,0,64,0,4,0.062
82320.0,512,480,0,20,0,0,64,0,4,0.062
82560.0,512,480,0,20,0,0,64,0,4,0.062
82800.0,512,480,0,20,0,0,64,0,4,0.062
83040.0,512,480,0,20,0,0,64,0,4,0.062
83280.0,512,480,0,20,0,0,64,0,4,0.062
83520.0,512,480,0,20,0,0,64,0,4,0.062
83760.0,512,480,0,20,0,0,64,0,4,0.062
84000.0,512,476,0,21,0,0,64,1,4,0.07
84240.0,512,480,0,20,0,0,64,0,4,0.062
84480.0,512,480,0,20,0,0,64,0,4,0.062
84720.0,512,480,0,20,0,0,64,0,4,0.062
84960.0,512,480,0,20,0,0,64,0,4,0.062
85200.0,512,476,0,21,0,0,64,1,4,0.07
85440.0,512,480,0,20,0,0,64,0,4,0.062
85680.0,512,480,0,20,0,0,64,0,4,0.062
85920.0,512,480,0,20,0,0,64,0,4,0.062
86160.0,512,480,0,20,0,0,64,0,4,0.062
86400.0,512,480,0,20,0,0,64,0,4,0.062
86640.0,512,480,0,20,0,0,64,0,4,0.062
86880.0,512,480,0,20,0,0,64,0,4,0.062
87120.0,512,480,0,20,0,0,64,0,4,0.062
87360.0,512,480,0,20,0,0,64,0,4,0.062
87600.0,512,480,0,20,0,0,64,0,4,0.062
87840.0,512,480,0,20,0,0,64,0,4,0.062
88080.0,512,480,0,20,0,0,64,0,4,0.062
88320.0,512,480,0,20,0,0,64,0,4,0.062
88560.0,512,480,0,20,0,0,64,0,4,0.062
88800.0,512,480,0,20,0,0,64,0,4,0.062
89040.0,512,480,0,20,0,0,64,0,4,0.062
89280.0,512,480,0,20,0,0,64,0,4,0.062
89520.0,512,480,0,20,0,0,64,0,4,0.062
89760.0,512,480,0,20,0,0,64,0,4,0.062
90000.0,512,480,0,20,0,0,64,0,4,0.062
90240.0,512,480,0,20,0,0,64,0,4,0.062
90480.0,512,480,0,20,0,0,64,0,4,0.062
90720.0,512,480,0,20,0,0,64,0,4,0.062
90960.0,512,480,0,20,0,0,64,0,4,0.062
91200.0,512,480,0,20,0,0,64,0,4,0.062
91440.0,512,480,0,20,0,0,64,0,4,0.062
91680.0,512,480,0,20,0,0,64,0,4,0.062
91920.0,512,480,0,20,0,0,64,0,4,0.062
92160.0,512,480,0,20,0,0,64,0,4,0.062
92400.0,512,480,0,20,0,0,64,0,4,0.062
92640.0,512,480,0,20,0,0,64,0,4,0.062
92880.0,512,480,0,20,0,0,64,0,4,0.062
93120.0,512,480,0,20,0,0,64,0,4,0.062
93360.0,512,480,0,20,0,0,64,0,4,0.062
93600.0,512,481,0,19,0,0,64,0,4,0.061
93840.0,512,481,0,19,0,0,64,0,4,0.061
94080.0,512,481,0,19,0,0,64,0,4,0.061
94320.0,512,480,0,20,0,0,64,0,4,0.062
94560.0,512,481,0,19,0,0,64,0,4,0.061
94800.0,512,481,0,19,0,0,64,0,4,0.061
95040.0,512,481,0,19,0,0,64,0,4,0.061
95280.0,512,481,0,19,0,0,64,0,4,0.061
95520.0,512,481,0,19,0,0,64,0,4,0.061
95760.0,512,481,0,19,0,0,64,0,4,0.061
96000.0,512,482,0,18,0,0,64,0,4,0.059
96240.0,512,482,0,18,0,0,64,0,4,0.059
96480.0,512,482,0,18,0,0,64,0,4,0.059
96720.0,512,482,0,18,0,0,64,0,4,0.059
96960.0,512,482,0,18,0,0,64,0,4,0.059
97200.0,512,482,0,18,0,0,64,0,4,0.059
97440.0,512,482,0,18,0,0,64,0,4,0.059
97680.0,512,482,0,18,0,0,64,0,4,0.059
97920.0,512,482,0,18,0,0,64,0,4,0.059
98160.0,512,482,0,18,0,0,64,0,4,0.059
98400.0,512,482,0,18,0,0,64,0,4,0.059
98640.0,512,482,0,18,0,0,64,0,4,0.059
98880.0,512,482,0,18,0,0,64,0,4,0.059
99120.0,512,482,0,18,0,0,64,0,4,0.059
99360.0,512,482,0,18,0,0,64,0,4,0.059
99600.0,512,482,0,18,0,0,64,0,4,0.059
99840.0,512,482,0,18,0,0,64,0,4,0.059
100080.0,512,482,0,18,0,0,64,0,4,0.059
100320.0,512,482,0,18,0,0,64,0,4,0.059
100560.0,512,482,0,18,0,0,64,0,4,0.059
100800.0,512,482,0,18,0,0,64,0,4,0.059
101040.0,512,482,0,18,0,0,64,0,4,0.059
101280.0,512,482,0,18,0,0,64,0,4,0.059
101520.0,512,482,0,18,0,0,64,0,4,0.059
101760.0,512,482,0,18,0,0,64,0,4,0.059
102000.0,512,482,0,18,0,0,64,0,4,0.059
102240.0,512,482,0,18,0,0,64,0,4,0.059
102480.0,512,481,0,19,0,0,64,0,4,0.061
102720.0,512,481,0,19,0,0,64,0,4,0.061
102960.0,512,482,0,18,0,0,64,0,4,0.059
103200.0,512,482,0,18,0,0,64,0,4,0.059
103440.0,512,482,0,18,0,0,64,0,4,0.059
103680.0,512,482,0,18,0,0,64,0,4,0.059
103920.0,512,483,0,17,0,0,64,0,4,0.057
104160.0,512,486,0,14,0,0,64,0,4,0.051
104400.0,512,488,0,12,0,0,64,0,4,0.047
104640.0,512,491,0,9,0,0,64,1,3,0.041
104880.0,512,492,0,8,0,0,64,0,3,0.039
105120.0,512,492,0,8,0,0,64,0,3,0.039
105360.0,512,491,0,9,0,0,64,0,3,0.041
105600.0,512,492,0,8,0,0,64,0,3,0.039
105840.0,512,492,0,8,0,0,64,0,3,0.039
106080.0,512,492,0,8,0,0,64,0,3,0.039
106320.0,512,491,0,9,0,0,64,0,3,0.041
106560.0,512,492,0,8,0,0,64,0,3,0.039
106800.0,512,492,0,8,0,0,64,0,3,0.039
107040.0,512,492,0,8,0,0,64,0,3,0.039
107280.0,512,492,0,8,0,0,64,0,3,0.039
107520.0,512,491,0,9,0,0,64,0,3,0.041
107760.0,512,491,0,9,0,0,64,0,3,0.041
108000.0,512,490,0,10,0,0,64,0,3,0.043
108240.0,512,491,0,9,0,0,64,0,3,0.041
108480.0,512,491,0,9,0,0,64,0,3,0.041
108720.0,512,491,0,9,0,0,64,0,3,0.041
108960.0,512,490,0,10,0,0,64,0,3,0.043
109200.0,512,487,0,13,0,0,64,1,3,0.049
109440.0,512,477,0,23,0,0,64,0,5,0.068
109680.0,512,478,0,22,0,0,64,0,5,0.066
109920.0,512,451,0,49,0,0,64,0,8,0.119
110160.0,512,428,0,72,0,0,64,0,11,0.164
110400.0,512,375,0,125,0,0,64,1,17,0.268
